id,year,month,value
11,1961,8,71.4752
12,1961,8,74.7762
13,1961,8,75.0958
14,1961,8,73.4781
15,1961,8,71.5469
16,1961,8,71.377
17,1961,8,74.8469
18,1961,8,71.2067
19,1961,8,72.7609
20,1961,8,72.8772
21,1961,8,72.1904
22,1961,8,72.9183
23,1961,8,74.8583
24,1961,8,72.0737
25,1961,8,74.1592
26,1961,8,69.7603
27,1961,8,69.6497
28,1961,8,70.669
29,1961,8,74.9644
30,1961,8,72.7042
31,1961,8,70.396
32,1961,8,71.3883
33,1961,8,69.2048
34,1961,8,68.0319
35,1961,8,72.8162
36,1961,8,75.2006
37,1961,8,75.3615
38,1961,8,75.4026
39,1961,8,74.5212
40,1961,8,73.9355
41,1961,8,73.8304
42,1961,8,76.2735
43,1961,8,75.0783
44,1961,8,73.591
45,1961,8,73.206
46,1961,8,75.9166
47,1961,8,75.4725
48,1961,8,71.1736
49,1961,8,75.0007
50,1961,8,65.5634
51,1961,8,71.8395
52,1961,8,69.5673
53,1961,8,65.7868
54,1961,8,75.7304
55,1961,8,73.8241
56,1961,8,67.3633
57,1961,8,71.5074
58,1961,8,69.9834
59,1961,8,68.086
60,1961,8,70.4158
61,1961,8,71.9911
62,1961,8,71.4453
63,1961,8,68.842
64,1961,8,73.9582
65,1961,8,68.7677
66,1961,8,68.1846
67,1961,8,70.11
68,1961,8,69.1716
69,1961,8,71.2466
70,1961,8,68.6271
71,1961,8,68.4329
72,1961,8,68.7228
73,1961,8,68.6958
74,1961,8,74.5399
75,1961,8,76.4642
76,1961,8,76.149
77,1961,8,75.2531
78,1961,8,74.8919
79,1961,8,70.7736
80,1961,8,72.2642
81,1961,8,72.5654
82,1961,8,73.4554
83,1961,8,68.8427
0,1961,9,65.7733
1,1961,9,68.0448
2,1961,9,68.1833
3,1961,9,67.1889
4,1961,9,67.0974
5,1961,9,68.2139
6,1961,9,66.9182
7,1961,9,66.8085
8,1961,9,68.5066
9,1961,9,68.5304
10,1961,9,67.5325
11,1961,9,65.7139
12,1961,9,68.3135
13,1961,9,68.5643
14,1961,9,67.9256
15,1961,9,66.822
16,1961,9,67.1406
17,1961,9,66.9707
18,1961,9,65.5714
19,1961,9,67.7009
20,1961,9,66.7393
21,1961,9,67.1216
22,1961,9,66.7933
23,1961,9,67.7149
24,1961,9,67.5032
25,1961,9,67.3136
26,1961,9,66.6765
27,1961,9,66.3485
28,1961,9,67.2834
29,1961,9,66.6657
30,1961,9,66.8766
31,1961,9,67.0682
32,1961,9,67.4849
33,1961,9,65.8558
34,1961,9,63.5722
35,1961,9,66.7371
36,1961,9,67.3847
37,1961,9,68.1143
38,1961,9,68.7555
39,1961,9,67.8326
40,1961,9,67.4843
41,1961,9,67.6355
42,1961,9,69.3751
43,1961,9,67.9492
44,1961,9,68.0353
45,1961,9,68.472
46,1961,9,67.7282
47,1961,9,67.7775
48,1961,9,67.2341
49,1961,9,66.7893
50,1961,9,62.3726
51,1961,9,66.292
52,1961,9,64.0302
53,1961,9,62.6807
54,1961,9,67.8635
55,1961,9,67.8402
56,1961,9,61.6578
57,1961,9,67.9314
58,1961,9,64.379
59,1961,9,64.0507
60,1961,9,66.1962
61,1961,9,66.91
62,1961,9,67.4978
63,1961,9,64.4096
64,1961,9,67.0783
65,1961,9,64.0873
66,1961,9,62.5717
67,1961,9,65.8658
68,1961,9,63.8137
69,1961,9,67.8514
70,1961,9,62.8711
71,1961,9,64.7692
72,1961,9,64.8658
73,1961,9,63.9238
74,1961,9,67.005
75,1961,9,69.4326
76,1961,9,68.9924
77,1961,9,68.1523
78,1961,9,67.9829
79,1961,9,65.7448
80,1961,9,68.2581
81,1961,9,66.6691
82,1961,9,66.9232
