id,year,month,value
52,1961,11,0.7497
53,1961,11,0.619
54,1961,11,0.1879
55,1961,11,0.109
56,1961,11,1.4487
57,1961,11,5.6805
58,1961,11,0.4716
59,1961,11,0.2993
60,1961,11,0.6235
61,1961,11,0.133
62,1961,11,1.4424
63,1961,11,6.7025
64,1961,11,0.2691
65,1961,11,2.2884
66,1961,11,4.8186
67,1961,11,1.7373
68,1961,11,3.5055
69,1961,11,5.7582
70,1961,11,0.5496
71,1961,11,6.9226
72,1961,11,1.3942
73,1961,11,1.0524
74,1961,11,0.206
75,1961,11,0.3227
76,1961,11,0.5076
77,1961,11,1.2052
78,1961,11,0.901
79,1961,11,0.3403
80,1961,11,0.2445
81,1961,11,0.0862
82,1961,11,0.2009
83,1961,11,1.0071
0,1961,12,0.4399
1,1961,12,0.3324
2,1961,12,0.2177
3,1961,12,0.2275
4,1961,12,0.5623
5,1961,12,0.2461
6,1961,12,0.2351
7,1961,12,0.2876
8,1961,12,0.1459
9,1961,12,0.2789
10,1961,12,0.2081
11,1961,12,0.2702
12,1961,12,0.1392
13,1961,12,0.1352
14,1961,12,0.1879
15,1961,12,0.7361
16,1961,12,0.1657
17,1961,12,0.0298
18,1961,12,0.1635
19,1961,12,0.092
20,1961,12,0.2634
21,1961,12,0.0368
22,1961,12,0.2514
23,1961,12,0.2969
24,1961,12,0.1191
25,1961,12,0.2425
26,1961,12,0.9101
27,1961,12,5.8728
28,1961,12,0.4233
29,1961,12,1e-04
30,1961,12,0.1828
31,1961,12,0.349
32,1961,12,0.2
33,1961,12,0.8387
34,1961,12,0.2495
35,1961,12,0.3014
36,1961,12,0.4278
37,1961,12,0.8274
38,1961,12,0.3968
39,1961,12,0.7594
40,1961,12,0.5217
41,1961,12,0.4668
42,1961,12,0.1157
43,1961,12,0.2777
44,1961,12,0.014
45,1961,12,0.206
46,1961,12,0.0196
47,1961,12,0.18
48,1961,12,0.1285
49,1961,12,0.0131
50,1961,12,3.0762
51,1961,12,0.1081
52,1961,12,1.6033
53,1961,12,0.3048
54,1961,12,0.0728
55,1961,12,0.1864
56,1961,12,1.8632
57,1961,12,3.4693
58,1961,12,0.4569
59,1961,12,0.1897
60,1961,12,0.3558
61,1961,12,0.1266
62,1961,12,0.5483
63,1961,12,5.3338
64,1961,12,0.1431
65,1961,12,1.7614
66,1961,12,4.0017
67,1961,12,2.5678
68,1961,12,2.7988
69,1961,12,3.3901
70,1961,12,1.3375
71,1961,12,4.4928
72,1961,12,0.9693
73,1961,12,0.8831
74,1961,12,0.0695
75,1961,12,0.0689
76,1961,12,0.0774
77,1961,12,0.4373
78,1961,12,0.279
79,1961,12,0.4244
80,1961,12,0.2118
81,1961,12,0.3027
82,1961,12,0.18
83,1961,12,1.2715
0,1962,1,0.0102
1,1962,1,0.1193
2,1962,1,0.1231
3,1962,1,0.0
4,1962,1,0.4453
5,1962,1,0.0
6,1962,1,0.0
7,1962,1,0.0127
8,1962,1,0.0
9,1962,1,0.0
10,1962,1,0.0
11,1962,1,0.056
12,1962,1,0.0
13,1962,1,0.0
14,1962,1,0.2236
15,1962,1,0.6235
16,1962,1,0.009
17,1962,1,0.0
18,1962,1,0.0011
19,1962,1,0.0
20,1962,1,0.0
21,1962,1,0.0005
22,1962,1,0.0
23,1962,1,0.0
24,1962,1,0.0043
25,1962,1,0.0
26,1962,1,0.6137
27,1962,1,8.7848
28,1962,1,0.1647
29,1962,1,0.0
30,1962,1,0.0
31,1962,1,0.0693
32,1962,1,0.0029
33,1962,1,0.3553
34,1962,1,0.2439
35,1962,1,0.0
36,1962,1,0.0033
37,1962,1,0.0
38,1962,1,0.0
39,1962,1,0.0
40,1962,1,0.0
41,1962,1,0.0083
42,1962,1,0.0
43,1962,1,0.0
44,1962,1,0.0016
45,1962,1,0.0423
46,1962,1,0.0
47,1962,1,0.0
48,1962,1,0.0109
49,1962,1,0.0
50,1962,1,4.8036
51,1962,1,0.0
52,1962,1,0.8492
53,1962,1,0.5122
54,1962,1,0.0
55,1962,1,0.0
56,1962,1,0.7103
57,1962,1,4.8046
58,1962,1,0.108
59,1962,1,0.0523
60,1962,1,0.0713
61,1962,1,0.0
62,1962,1,0.5702
63,1962,1,5.7545
64,1962,1,0.0
65,1962,1,1.3465
66,1962,1,3.8083
67,1962,1,1.6763
68,1962,1,2.5066
69,1962,1,5.1364
70,1962,1,0.3902
71,1962,1,6.0415
72,1962,1,0.4228
73,1962,1,0.6632
74,1962,1,0.0
75,1962,1,0.0
76,1962,1,0.0
77,1962,1,0.0
78,1962,1,0.0
79,1962,1,0.0181
80,1962,1,0.0069
81,1962,1,0.0
82,1962,1,0.0
83,1962,1,0.7132
0,1962,2,0.0109
1,1962,2,0.0469
2,1962,2,0.2221
3,1962,2,0.0
4,1962,2,0.7642
5,1962,2,0.0
6,1962,2,0.0
7,1962,2,0.0043
8,1962,2,0.0
9,1962,2,0.0
10,1962,2,0.0
11,1962,2,0.018
12,1962,2,0.0
13,1962,2,0.0
14,1962,2,0.5881
15,1962,2,1.471
16,1962,2,0.0125
17,1962,2,0.0
18,1962,2,0.0015
19,1962,2,0.0
20,1962,2,0.0
21,1962,2,0.0008
22,1962,2,0.0022
23,1962,2,0.0
24,1962,2,0.0022
25,1962,2,0.0
26,1962,2,0.974
27,1962,2,10.5416
28,1962,2,0.2983
29,1962,2,0.0
30,1962,2,0.0
31,1962,2,0.1169
32,1962,2,0.0134
33,1962,2,0.4632
34,1962,2,0.0718
35,1962,2,0.0
36,1962,2,0.0
37,1962,2,0.0
38,1962,2,0.0
39,1962,2,0.0
40,1962,2,0.0
41,1962,2,0.0027
42,1962,2,0.0
43,1962,2,0.0
44,1962,2,0.0
45,1962,2,0.01
46,1962,2,0.0
47,1962,2,0.0
48,1962,2,0.0094
49,1962,2,0.0
50,1962,2,2.4222
51,1962,2,0.0
52,1962,2,0.0995
53,1962,2,0.1087
54,1962,2,0.0
55,1962,2,0.0
56,1962,2,0.3944
57,1962,2,7.0457
58,1962,2,0.029
59,1962,2,0.0138
60,1962,2,0.0606
61,1962,2,0.0
62,1962,2,0.9527
63,1962,2,5.7946
64,1962,2,0.0
65,1962,2,1.2996
66,1962,2,3.4011
67,1962,2,2.195
68,1962,2,2.354
69,1962,2,7.0204
70,1962,2,0.0938
71,1962,2,7.1829
72,1962,2,0.4894
73,1962,2,0.2092
74,1962,2,0.0
75,1962,2,0.0
76,1962,2,0.0
77,1962,2,0.0
78,1962,2,0.0
79,1962,2,0.0032
80,1962,2,0.0161
81,1962,2,0.0
82,1962,2,0.0
83,1962,2,0.1882
0,1962,3,0.01
1,1962,3,0.0765
2,1962,3,0.4464
3,1962,3,0.0011
4,1962,3,1.0168
5,1962,3,0.0547
6,1962,3,0.0078
7,1962,3,0.0103
8,1962,3,0.0
9,1962,3,0.0
10,1962,3,0.0021
