id,year,month,value
22,1961,8,-5.5626
23,1961,8,-2.7532
24,1961,8,-0.8977
25,1961,8,-0.3586
26,1961,8,0.0069
27,1961,8,0.107
28,1961,8,-0.3624
29,1961,8,2.2011
30,1961,8,-13.4181
31,1961,8,-0.1574
32,1961,8,0.23
33,1961,8,-0.3232
34,1961,8,-0.772
35,1961,8,-0.7862
36,1961,8,-2.0986
37,1961,8,-0.6654
38,1961,8,-6.389
39,1961,8,-1.2736
40,1961,8,-4.7046
41,1961,8,-2.5793
42,1961,8,-2.0276
43,1961,8,-0.4121
44,1961,8,-1.8596
45,1961,8,0.2388
46,1961,8,-2.277
47,1961,8,-2.1807
48,1961,8,-0.2668
49,1961,8,-1.4466
50,1961,8,-0.0037
51,1961,8,-0.6127
52,1961,8,-0.4538
53,1961,8,-0.0661
54,1961,8,-1.7413
55,1961,8,0.5359
56,1961,8,-0.1508
57,1961,8,0.027
58,1961,8,-0.3039
59,1961,8,-0.669
60,1961,8,-0.3153
61,1961,8,-0.8786
62,1961,8,-0.0234
63,1961,8,-0.0645
64,1961,8,-1.4286
65,1961,8,-0.1661
66,1961,8,-0.0014
67,1961,8,0.2801
68,1961,8,-0.1606
69,1961,8,-0.5135
70,1961,8,-0.2782
71,1961,8,0.0466
72,1961,8,-0.2404
73,1961,8,-1.6067
74,1961,8,-2.6976
75,1961,8,-13.8677
76,1961,8,0.6187
77,1961,8,-10.3234
78,1961,8,-5.6308
79,1961,8,-0.2344
80,1961,8,0.2656
81,1961,8,-3.9572
82,1961,8,-0.8921
83,1961,8,-0.7792
0,1961,9,-5.2404
1,1961,9,-0.3061
2,1961,9,0.0084
3,1961,9,-2.7651
4,1961,9,-0.6468
5,1961,9,0.308
6,1961,9,-4.2104
7,1961,9,-4.223
8,1961,9,-7.4567
9,1961,9,-4.3346
10,1961,9,-14.7205
11,1961,9,-5.6152
12,1961,9,-15.6031
13,1961,9,-8.941
14,1961,9,-0.0071
15,1961,9,-0.0288
16,1961,9,-1.2364
17,1961,9,-3.3308
18,1961,9,-1.5768
19,1961,9,-1.2616
20,1961,9,-4.4144
21,1961,9,-0.0534
22,1961,9,-6.6414
23,1961,9,-2.928
24,1961,9,-1.4509
25,1961,9,-1.9754
26,1961,9,-0.1485
27,1961,9,-0.2816
28,1961,9,-0.528
29,1961,9,1.186
30,1961,9,-18.9457
31,1961,9,-0.6191
32,1961,9,-0.5746
33,1961,9,-0.4433
34,1961,9,-3.2805
35,1961,9,-1.3461
36,1961,9,-3.0532
37,1961,9,-0.4727
38,1961,9,-7.8603
39,1961,9,-2.0797
40,1961,9,-5.7516
41,1961,9,-4.0028
42,1961,9,-2.9828
43,1961,9,-0.3832
44,1961,9,-3.2634
45,1961,9,-0.5163
46,1961,9,-3.2245
47,1961,9,-2.9379
48,1961,9,-0.6226
49,1961,9,-2.6453
50,1961,9,-0.0517
51,1961,9,-1.2537
52,1961,9,-0.7822
53,1961,9,-2.1594
54,1961,9,-1.782
55,1961,9,-0.0016
56,1961,9,-0.3624
57,1961,9,-0.0024
58,1961,9,-1.2606
59,1961,9,-2.9586
60,1961,9,-0.5518
61,1961,9,-1.1759
62,1961,9,-0.0547
63,1961,9,-0.2117
64,1961,9,-2.2993
65,1961,9,-0.4356
66,1961,9,-0.0852
67,1961,9,-0.0072
68,1961,9,-0.5997
69,1961,9,-0.8893
70,1961,9,-0.7284
71,1961,9,-0.1159
72,1961,9,-0.7587
73,1961,9,-3.7781
74,1961,9,-3.4877
75,1961,9,-17.3162
76,1961,9,0.2677
77,1961,9,-14.4049
78,1961,9,-8.8254
79,1961,9,-0.3339
80,1961,9,-0.3718
81,1961,9,-4.6818
82,1961,9,-1.5844
83,1961,9,-1.6375
0,1961,10,-2.9128
1,1961,10,-0.1547
2,1961,10,0.015
3,1961,10,-1.2387
4,1961,10,-0.236
5,1961,10,1.0859
6,1961,10,-2.4612
7,1961,10,-1.5919
8,1961,10,-2.9654
9,1961,10,-0.9894
10,1961,10,-7.427
11,1961,10,-1.7606
12,1961,10,-7.0515
13,1961,10,-1.723
14,1961,10,0.0535
15,1961,10,-0.0123
16,1961,10,-0.7921
17,1961,10,-0.9443
18,1961,10,-0.6511
19,1961,10,-0.4365
20,1961,10,-2.7842
21,1961,10,0.0342
22,1961,10,-3.4078
23,1961,10,-0.3455
24,1961,10,-0.8212
25,1961,10,-1.1022
26,1961,10,-0.0935
27,1961,10,-0.0804
28,1961,10,-0.308
29,1961,10,1.0392
30,1961,10,-7.9978
31,1961,10,-0.4512
32,1961,10,-0.3473
33,1961,10,-0.2633
34,1961,10,-1.6368
35,1961,10,-0.4414
36,1961,10,-0.2621
37,1961,10,0.9915
38,1961,10,-3.2285
39,1961,10,0.2362
40,1961,10,-2.3617
41,1961,10,-1.3705
42,1961,10,0.0571
43,1961,10,0.0809
44,1961,10,-2.083
45,1961,10,-0.2856
46,1961,10,-1.1464
47,1961,10,-0.1409
48,1961,10,-0.3628
49,1961,10,-0.4145
50,1961,10,-0.0529
51,1961,10,-0.7068
52,1961,10,-0.1921
53,1961,10,-0.8094
54,1961,10,-0.3712
55,1961,10,0.4362
56,1961,10,-0.046
57,1961,10,0.0118
58,1961,10,-0.3744
59,1961,10,-1.365
60,1961,10,-0.4069
61,1961,10,-0.8303
62,1961,10,-0.0098
63,1961,10,-0.0496
64,1961,10,-0.7188
65,1961,10,-0.1856
66,1961,10,0.0214
67,1961,10,0.3513
68,1961,10,-0.074
69,1961,10,-0.338
70,1961,10,-0.2474
71,1961,10,-0.0347
72,1961,10,-0.2798
73,1961,10,-1.563
74,1961,10,-1.8424
75,1961,10,-2.9675
76,1961,10,1.0907
77,1961,10,-6.4689
78,1961,10,-2.8583
79,1961,10,-0.2414
80,1961,10,-0.0851
81,1961,10,-2.9847
82,1961,10,-0.7455
83,1961,10,-0.9902
0,1961,11,1.2267
1,1961,11,0.0161
2,1961,11,0.0278
3,1961,11,1.9594
4,1961,11,0.0611
5,1961,11,2.3695
6,1961,11,1.7804
7,1961,11,2.3004
8,1961,11,3.7944
9,1961,11,1.8896
10,1961,11,4.9295
11,1961,11,3.6763
12,1961,11,3.3173
13,1961,11,6.831
14,1961,11,0.096
15,1961,11,1e-04
16,1961,11,0.0032
17,1961,11,4.8208
18,1961,11,0.9126
19,1961,11,0.3743
20,1961,11,1.1411
21,1961,11,0.1646
22,1961,11,1.4546
23,1961,11,4.2955
24,1961,11,0.0969
25,1961,11,2.2377
26,1961,11,-0.0014
27,1961,11,0.3204
28,1961,11,-0.039
29,1961,11,2.2687
30,1961,11,5.4765
31,1961,11,0.0021
32,1961,11,0.3219
33,1961,11,-0.0338
34,1961,11,1.9388
35,1961,11,1.6786
36,1961,11,7.2125
37,1961,11,3.1744
38,1961,11,2.8639
39,1961,11,3.4166
40,1961,11,3.4879
41,1961,11,2.0253
42,1961,11,4.1866
43,1961,11,0.8731
44,1961,11,-0.4305
45,1961,11,0.1822
46,1961,11,4.0733
47,1961,11,4.7944
48,1961,11,0.004
49,1961,11,4.5354
50,1961,11,0.7221
51,1961,11,0.7295
52,1961,11,2.7619
53,1961,11,1.476
54,1961,11,2.0327
55,1961,11,1.4955
56,1961,11,0.7149
57,1961,11,0.036
58,1961,11,1.6939
59,1961,11,1.3854
60,1961,11,-0.0584
